Datetime,Store,Weekly_Sales
2010-10-15,1,1459409.0999999996
2010-10-15,10,1703850.25
2010-10-15,11,1175003.6700000002
2010-10-15,12,862419.8400000002
2010-10-15,13,1851431.06
2010-10-15,14,1932162.6299999994
2010-10-15,15,577011.2599999999
2010-10-15,16,452169.2799999999
2010-10-15,17,838297.3200000001
2010-10-15,18,1029618.1
2010-10-15,19,1369317.6299999997
2010-10-15,2,1794355.4899999995
2010-10-15,20,1950676.3900000001
2010-10-15,21,693412.0499999998
2010-10-15,22,954401.4599999998
2010-10-15,23,1119809.7100000002
2010-10-15,24,1300806.74
2010-10-15,25,616094.7200000001
2010-10-15,26,937956.89
2010-10-15,27,1728388.2000000004
2010-10-15,28,1158062.99
2010-10-15,29,483011.69000000006
2010-10-15,3,345584.38999999996
2010-10-15,30,453943.8900000001
2010-10-15,31,1265852.43
2010-10-15,32,1096692.8800000001
2010-10-15,33,251732.92
2010-10-15,34,888703.6199999996
2010-10-15,35,798376.9899999996
2010-10-15,36,453308.1500000001
2010-10-15,37,498925.86
2010-10-15,38,337743.25999999995
2010-10-15,39,1238742.0
2010-10-15,4,1867345.0900000003
2010-10-15,40,917883.1699999999
2010-10-15,41,1133913.3300000003
2010-10-15,42,559285.3499999999
2010-10-15,43,699852.6799999998
2010-10-15,44,268708.43000000005
2010-10-15,45,715263.2999999998
2010-10-15,5,280681.20000000007
2010-10-15,6,1344580.9200000004
2010-10-15,7,463370.4799999999
2010-10-15,8,826546.96
2010-10-15,9,454769.67999999993
2010-10-22,1,1345454.0
2010-10-22,10,1740234.06
2010-10-22,11,1169831.3800000004
2010-10-22,12,857883.46
2010-10-22,13,1796949.5899999999
2010-10-22,14,1936621.0899999999
2010-10-22,15,600395.7299999997
2010-10-22,16,541216.9200000002
2010-10-22,17,815093.7599999999
2010-10-22,18,1052120.4299999997
2010-10-22,19,1357154.7100000002
2010-10-22,2,1737947.6399999997
2010-10-22,20,1893955.2699999998
2010-10-22,21,710668.4500000001
2010-10-22,22,960998.5199999998
2010-10-22,23,1147503.9199999997
2010-10-22,24,1234875.33
2010-10-22,25,661644.1900000003
2010-10-22,26,916522.6599999999
2010-10-22,27,1693935.2899999998
2010-10-22,28,1120619.3200000003
2010-10-22,29,505221.17
2010-10-22,3,348895.9800000001
2010-10-22,30,459631.74
2010-10-22,31,1262289.2900000003
2010-10-22,32,1102185.0
2010-10-22,33,234175.92000000007
2010-10-22,34,936293.5999999997
2010-10-22,35,827705.82
2010-10-22,36,424956.29999999993
2010-10-22,37,510425.3999999999
2010-10-22,38,339042.18000000005
2010-10-22,39,1261109.0099999995
2010-10-22,4,1927610.0599999998
2010-10-22,40,882180.9100000001
2010-10-22,41,1156003.7
2010-10-22,42,522467.5099999999
2010-10-22,43,680943.0299999998
2010-10-22,44,270110.3
2010-10-22,45,730899.37
2010-10-22,5,284988.27
2010-10-22,6,1332716.5299999998
2010-10-22,7,472450.81
2010-10-22,8,836419.14
2010-10-22,9,466322.76000000007
2010-10-29,1,1384209.2200000002
2010-10-29,10,1741308.56
2010-10-29,11,1195035.9999999995
2010-10-29,12,955294.7000000002
2010-10-29,13,1887895.07
2010-10-29,14,1984768.3399999994
2010-10-29,15,598301.4999999999
2010-10-29,16,495022.51
2010-10-29,17,861941.2499999999
2010-10-29,18,1038576.5399999997
2010-10-29,19,1404576.4800000004
2010-10-29,2,1802755.1099999996
2010-10-29,20,1891815.9999999998
2010-10-29,21,731756.65
2010-10-29,22,1025766.27
2010-10-29,23,1112871.2299999997
2010-10-29,24,1244925.9400000004
2010-10-29,25,674458.0299999998
2010-10-29,26,895069.88
2010-10-29,27,1688955.4899999998
2010-10-29,28,1231688.4799999997
2010-10-29,29,527058.59
2010-10-29,3,348591.74
2010-10-29,30,438334.39
2010-10-29,31,1257921.2800000003
2010-10-29,32,1115138.5099999998
2010-10-29,33,213538.32
2010-10-29,34,926294.0199999998
2010-10-29,35,857797.3300000001
2010-10-29,36,392654.2599999999
2010-10-29,37,514485.9
2010-10-29,38,341219.63000000006
2010-10-29,39,1294769.0799999996
2010-10-29,4,1933333.0000000002
2010-10-29,40,875038.84
2010-10-29,41,1144854.5600000003
2010-10-29,42,476967.65
2010-10-29,43,610076.3200000001
2010-10-29,44,286497.48999999993
2010-10-29,45,732859.7599999999
2010-10-29,5,278031.80999999994
2010-10-29,6,1385323.7000000004
2010-10-29,7,465493.15
2010-10-29,8,830756.7600000001
2010-10-29,9,508801.61000000004
2010-11-05,1,1551659.2799999993
2010-11-05,10,1832211.9599999997
2010-11-05,11,1332759.1300000001
2010-11-05,12,929690.7100000001
2010-11-05,13,1854967.6599999997
2010-11-05,14,2078417.4699999997
2010-11-05,15,612987.64
2010-11-05,16,446905.0199999999
2010-11-05,17,818434.4900000002
2010-11-05,18,1089530.9400000002
2010-11-05,19,1435379.25
2010-11-05,2,1939061.4100000001
2010-11-05,20,2184316.64
2010-11-05,21,719888.7600000004
2010-11-05,22,1006888.1600000003
2010-11-05,23,1203119.9599999995
2010-11-05,24,1285358.0100000002
2010-11-05,25,696314.5299999998
2010-11-05,26,970224.51
2010-11-05,27,1686010.0200000012
2010-11-05,28,1501663.2600000002
2010-11-05,29,521002.97
2010-11-05,3,423175.5600000002
2010-11-05,30,484661.8699999999
2010-11-05,31,1324455.7200000002
2010-11-05,32,1063056.2099999997
2010-11-05,33,246124.61
2010-11-05,34,972292.31
2010-11-05,35,843755.1200000002
2010-11-05,36,405860.37000000005
2010-11-05,37,539683.42
2010-11-05,38,380870.09
2010-11-05,39,1293707.1899999997
2010-11-05,4,2013115.7900000003
2010-11-05,40,968270.66
2010-11-05,41,1163878.4899999998
2010-11-05,42,565390.3999999999
2010-11-05,43,605960.2000000001
2010-11-05,44,270516.84
2010-11-05,45,764014.0599999996
2010-11-05,5,325310.3
2010-11-05,6,1505442.15
2010-11-05,7,480512.4400000001
2010-11-05,8,927266.34
2010-11-05,9,517869.97
2010-11-12,1,1494479.4899999998
2010-11-12,10,1895901.5899999999
2010-11-12,11,1281675.5999999999
2010-11-12,12,942475.2400000001
2010-11-12,13,1939964.6299999997
2010-11-12,14,2092189.06
2010-11-12,15,619639.7399999996
2010-11-12,16,453632.76
2010-11-12,17,855459.9599999995
2010-11-12,18,1081322.12
2010-11-12,19,1490235.8600000008
2010-11-12,2,1916812.74
2010-11-12,20,2187765.28
2010-11-12,21,735796.38
2010-11-12,22,1043698.64
2010-11-12,23,1387953.75
2010-11-12,24,1312877.0099999998
2010-11-12,25,713250.0799999997
2010-11-12,26,971193.0100000001
2010-11-12,27,1828010.2500000005
2010-11-12,28,1266460.4500000004
2010-11-12,29,524450.7
2010-11-12,3,386635.0299999999
2010-11-12,30,431266.63999999996
2010-11-12,31,1352780.7600000002
2010-11-12,32,1141019.1099999999
2010-11-12,33,272803.93999999994
2010-11-12,34,979730.7799999997
2010-11-12,35,870914.6900000001
2010-11-12,36,425804.8
2010-11-12,37,517546.6900000001
2010-11-12,38,340147.2
2010-11-12,39,1291398.71
2010-11-12,4,1999794.2600000005
2010-11-12,40,935481.3200000001
2010-11-12,41,1175326.23
2010-11-12,42,588592.6100000001
2010-11-12,43,595421.23
2010-11-12,44,281909.79
2010-11-12,45,765648.9299999999
2010-11-12,5,301827.36000000004
2010-11-12,6,1495536.4600000002
2010-11-12,7,507584.29000000004
2010-11-12,8,911538.9800000001
2010-11-12,9,520846.67999999993
2010-11-19,1,1483784.1800000006
2010-11-19,10,1949177.1300000004
2010-11-19,11,1292346.5699999998
2010-11-19,12,894493.7
2010-11-19,13,1925393.9100000006
2010-11-19,14,1968462.5799999994
2010-11-19,15,608200.8099999998
2010-11-19,16,458634.6799999999
2010-11-19,17,782252.5700000001
2010-11-19,18,1045722.37
2010-11-19,19,1377593.0999999999
2010-11-19,2,1956739.1700000004
2010-11-19,20,2105058.9099999997
2010-11-19,21,756288.8900000001
2010-11-19,22,985896.4400000002
2010-11-19,23,1314994.3199999996
2010-11-19,24,1277150.5999999999
2010-11-19,25,718056.73
2010-11-19,26,901972.7000000002
2010-11-19,27,1704785.7399999995
2010-11-19,28,1179315.7200000002
2010-11-19,29,508174.5499999999
2010-11-19,3,372545.3200000001
2010-11-19,30,423707.68999999994
2010-11-19,31,1359158.5700000003
2010-11-19,32,1150729.89
2010-11-19,33,224639.76
2010-11-19,34,955766.3300000001
2010-11-19,35,846850.35
2010-11-19,36,411615.71
2010-11-19,37,518124.1600000001
2010-11-19,38,348593.99
2010-11-19,39,1370659.5400000003
2010-11-19,4,2097809.4
2010-11-19,40,852452.93
2010-11-19,41,1172155.2800000005
2010-11-19,42,524316.2100000001
2010-11-19,43,589467.3499999999
2010-11-19,44,284322.51999999996
2010-11-19,45,723987.85
2010-11-19,5,297384.81
2010-11-19,6,1518841.4499999995
2010-11-19,7,482528.3600000001
2010-11-19,8,885608.0399999997
2010-11-19,9,519823.3
2010-11-26,1,1955624.1099999996
2010-11-26,10,2939946.38
2010-11-26,11,1757242.5099999995
2010-11-26,12,1601377.4099999997
2010-11-26,13,2766400.0500000003
2010-11-26,14,2921709.709999999
2010-11-26,15,1120018.9200000002
2010-11-26,16,651837.77
2010-11-26,17,1005448.7600000002
2010-11-26,18,1653759.3599999992
2010-11-26,19,1993367.8299999996
2010-11-26,2,2658725.29
2010-11-26,20,2811634.04
2010-11-26,21,1245628.6100000003
2010-11-26,22,1564502.2600000002
2010-11-26,23,2072685.0500000003
2010-11-26,24,1779276.5100000002
2010-11-26,25,1115240.61
2010-11-26,26,1286833.62
2010-11-26,27,2627910.75
2010-11-26,28,1937033.5000000002
2010-11-26,29,975268.9099999997
2010-11-26,3,565567.8400000001
2010-11-26,30,462732.36000000004
2010-11-26,31,1858856.0599999998
2010-11-26,32,1634635.8599999999
2010-11-26,33,240044.57
2010-11-26,34,1309476.6799999997
2010-11-26,35,1781866.9799999997
2010-11-26,36,408891.49000000005
2010-11-26,37,518220.72000000003
2010-11-26,38,360857.98
2010-11-26,39,2149355.2
2010-11-26,4,2789469.45
2010-11-26,40,1166142.8499999996
2010-11-26,41,1866681.5700000008
2010-11-26,42,522296.71
2010-11-26,43,633520.3400000001
2010-11-26,44,307646.50000000006
2010-11-26,45,1182500.1599999995
2010-11-26,5,488362.61
2010-11-26,6,2267452.3999999994
2010-11-26,7,835189.26
2010-11-26,8,1261693.1600000001
2010-11-26,9,768070.53
2010-12-03,1,1548033.7799999993
2010-12-03,10,2251206.64
2010-12-03,11,1380522.6400000004
2010-12-03,12,1069533.1699999997
2010-12-03,13,2083379.8900000004
2010-12-03,14,2258489.6300000004
2010-12-03,15,754134.95
2010-12-03,16,512260.5899999998
2010-12-03,17,926573.8099999998
2010-12-03,18,1211026.1299999994
2010-12-03,19,1615987.9600000002
2010-12-03,2,2015781.27
2010-12-03,20,2416051.1699999995
2010-12-03,21,829210.73
2010-12-03,22,1230514.5800000003
2010-12-03,23,1617025.41
2010-12-03,24,1413302.7000000007
2010-12-03,25,885572.9600000001
2010-12-03,26,1016143.6399999999
2010-12-03,27,1884343.6700000004
2010-12-03,28,1447916.29
2010-12-03,29,642678.5300000003
2010-12-03,3,476420.77
2010-12-03,30,407112.22000000003
2010-12-03,31,1338716.3700000003
2010-12-03,32,1200892.5599999996
2010-12-03,33,209986.25000000003
2010-12-03,34,1001512.21
2010-12-03,35,982598.88
2010-12-03,36,360266.09
2010-12-03,37,508213.13999999996
2010-12-03,38,351925.36000000004
2010-12-03,39,1431910.9799999995
2010-12-03,4,2102530.1699999995
2010-12-03,40,1000582.0599999999
2010-12-03,41,1220115.7499999998
2010-12-03,42,500250.8000000001
2010-12-03,43,557543.62
2010-12-03,44,264214.11999999994
2010-12-03,45,879244.9
2010-12-03,5,344490.88
2010-12-03,6,1677067.2399999998
2010-12-03,7,552811.6199999998
2010-12-03,8,952766.93
2010-12-03,9,578164.8199999998
2010-12-10,1,1682614.26
2010-12-10,10,2411790.2100000004
2010-12-10,11,1564516.4300000006
2010-12-10,12,1121934.1500000001
2010-12-10,13,2461468.3500000006
2010-12-10,14,2600519.2599999993
2010-12-10,15,847294.04
2010-12-10,16,570103.6400000001
2010-12-10,17,962475.5499999999
2010-12-10,18,1416168.98
2010-12-10,19,1799070.9800000004
2010-12-10,2,2378726.55
2010-12-10,20,2752122.0800000005
2010-12-10,21,943891.6400000002
2010-12-10,22,1367202.8399999996
2010-12-10,23,1872365.9899999998
2010-12-10,24,1593012.7499999998
2010-12-10,25,964729.1799999997
2010-12-10,26,1149612.0399999998
2010-12-10,27,2139733.68
2010-12-10,28,1466164.4899999998
2010-12-10,29,713834.7399999999
2010-12-10,3,467642.02999999997
2010-12-10,30,428631.91
2010-12-10,31,1475685.1000000003
2010-12-10,32,1377322.7300000002
2010-12-10,33,253050.1
2010-12-10,34,1086661.0200000003
2010-12-10,35,1108580.19
2010-12-10,36,404545.02999999997
2010-12-10,37,511207.51999999996
2010-12-10,38,355965.23000000004
2010-12-10,39,1630564.48
2010-12-10,4,2302504.8600000003
2010-12-10,40,1111215.72
2010-12-10,41,1434908.13
2010-12-10,42,585175.24
2010-12-10,43,598679.0200000001
2010-12-10,44,278253.27999999997
2010-12-10,45,1002364.34
2010-12-10,5,352811.5300000002
2010-12-10,6,1834737.5799999998
2010-12-10,7,599730.0700000001
2010-12-10,8,1069061.6300000001
2010-12-10,9,618121.8200000001
2010-12-17,1,1891034.929999999
2010-12-17,10,2811646.849999999
2010-12-17,11,1843971.1500000001
2010-12-17,12,1295605.3499999999
2010-12-17,13,2771646.81
2010-12-17,14,2762861.409999999
2010-12-17,15,983825.1499999998
2010-12-17,16,648652.0099999999
2010-12-17,17,1049372.3800000001
2010-12-17,18,1588430.7099999997
2010-12-17,19,1911967.4400000004
2010-12-17,2,2609166.75
2010-12-17,20,2819193.1700000004
2010-12-17,21,1147556.8299999996
2010-12-17,22,1527682.9899999998
2010-12-17,23,2238573.4800000004
2010-12-17,24,1663525.7699999998
2010-12-17,25,1047707.5899999999
2010-12-17,26,1196813.3299999998
2010-12-17,27,2350098.360000001
2010-12-17,28,1510443.6200000003
2010-12-17,29,850538.2499999999
2010-12-17,3,498159.3900000001
2010-12-17,30,445332.2800000001
2010-12-17,31,1714667.0
2010-12-17,32,1557776.0999999999
2010-12-17,33,238875.25999999998
2010-12-17,34,1227148.1299999997
2010-12-17,35,1314987.3999999994
2010-12-17,36,410214.7
2010-12-17,37,534285.21
2010-12-17,38,334441.15
2010-12-17,39,1842172.4600000004
2010-12-17,4,2740057.1400000006
2010-12-17,40,1179036.3000000005
2010-12-17,41,1627904.6800000002
2010-12-17,42,537455.65
2010-12-17,43,615761.7699999999
2010-12-17,44,278646.35000000003
2010-12-17,45,1123282.8499999999
2010-12-17,5,367801.19
2010-12-17,6,2090268.95
2010-12-17,7,716388.8099999999
2010-12-17,8,1220579.5499999998
2010-12-17,9,685243.2000000003
2010-12-24,1,2387950.1999999997
2010-12-24,10,3749057.6900000004
2010-12-24,11,2306265.36
2010-12-24,12,1768249.8899999994
2010-12-24,13,3595903.2
2010-12-24,14,3818686.4499999993
2010-12-24,15,1368318.17
2010-12-24,16,1004730.6899999998
2010-12-24,17,1309226.7899999998
2010-12-24,18,2027507.1500000006
2010-12-24,19,2678206.420000001
2010-12-24,2,3436007.6799999997
2010-12-24,20,3766687.430000002
2010-12-24,21,1587257.7799999998
2010-12-24,22,1962445.0400000005
2010-12-24,23,2734277.0999999996
2010-12-24,24,2386015.7499999995
2010-12-24,25,1295391.19
2010-12-24,26,1573982.4699999995
2010-12-24,27,3078162.08
2010-12-24,28,2026026.3899999997
2010-12-24,29,1130926.79
2010-12-24,3,605990.41
2010-12-24,30,519354.87999999995
2010-12-24,31,2068942.97
2010-12-24,32,1949183.1399999992
2010-12-24,33,249246.80000000005
2010-12-24,34,1620748.2500000002
2010-12-24,35,1779236.5400000003
2010-12-24,36,422093.59
2010-12-24,37,576809.9199999999
2010-12-24,38,369106.72
2010-12-24,39,2495489.25
2010-12-24,4,3526713.3900000006
2010-12-24,40,1648829.18
2010-12-24,41,2225016.7300000004
2010-12-24,42,555075.2699999999
2010-12-24,43,656637.63
2010-12-24,44,365098.24
2010-12-24,45,1682862.0299999998
2010-12-24,5,466010.25
2010-12-24,6,2727575.18
2010-12-24,7,1045124.8799999999
2010-12-24,8,1511641.0899999999
2010-12-24,9,873347.5500000002
2010-12-31,1,1367320.0099999998
2010-12-31,10,1707298.1399999997
2010-12-31,11,1172003.0999999999
2010-12-31,12,891736.91
2010-12-31,13,1675291.9999999995
2010-12-31,14,1623716.4600000002
2010-12-31,15,543754.1699999999
2010-12-31,16,575317.3800000001
2010-12-31,17,635862.55
2010-12-31,18,887907.01
2010-12-31,19,1275146.9399999997
2010-12-31,2,1750434.5499999998
2010-12-31,20,1799737.79
2010-12-31,21,672903.2300000001
2010-12-31,22,774262.2799999999
2010-12-31,23,1169773.85
2010-12-31,24,1208600.0499999998
2010-12-31,25,623092.5399999998
2010-12-31,26,877268.29
2010-12-31,27,1440963.0000000005
2010-12-31,28,1090558.5699999996
2010-12-31,29,465992.01999999996
2010-12-31,3,382677.76
2010-12-31,30,397631.01999999996
2010-12-31,31,1198071.6000000006
2010-12-31,32,955463.8400000001
2010-12-31,33,219804.84999999998
2010-12-31,34,902109.6899999996
2010-12-31,35,576332.05
2010-12-31,36,359310.64999999997
2010-12-31,37,460331.69999999995
2010-12-31,38,303908.81
2010-12-31,39,1230012.16
2010-12-31,4,1794868.74
2010-12-31,40,811318.2999999999
2010-12-31,41,1001790.1600000001
2010-12-31,42,428953.6000000001
2010-12-31,43,534740.3
2010-12-31,44,241937.11
2010-12-31,45,679156.2
2010-12-31,5,298180.1799999998
2010-12-31,6,1464050.0199999996
2010-12-31,7,729572.08
2010-12-31,8,773586.49
2010-12-31,9,459770.85000000003
2011-01-07,1,1444732.2799999996
2011-01-07,10,1714309.8999999997
2011-01-07,11,1178905.44
2011-01-07,12,910110.2399999999
2011-01-07,13,1744544.3900000001
2011-01-07,14,1864746.0999999996
2011-01-07,15,509640.77
2011-01-07,16,573545.96
2011-01-07,17,1083071.1399999994
2011-01-07,18,933960.3
2011-01-07,19,1224175.99
2011-01-07,2,1758050.7899999996
2011-01-07,20,1843030.9500000002
2011-01-07,21,629152.06
2011-01-07,22,873954.7000000001
2011-01-07,23,1122034.4800000002
2011-01-07,24,1178641.71
2011-01-07,25,558794.6299999999
2011-01-07,26,938149.2100000003
2011-01-07,27,1568159.4800000002
2011-01-07,28,1402902.4700000002
2011-01-07,29,455952.18000000005
2011-01-07,3,378241.33999999997
2011-01-07,30,451077.2100000001
2011-01-07,31,1311986.87
2011-01-07,32,1046416.1699999999
2011-01-07,33,243948.81999999998
2011-01-07,34,900646.9400000001
2011-01-07,35,649289.75
2011-01-07,36,384659.85
2011-01-07,37,542464.02
2011-01-07,38,386344.54
2011-01-07,39,1224475.1199999996
2011-01-07,4,1862476.27
2011-01-07,40,894280.1900000001
2011-01-07,41,1153596.5300000005
2011-01-07,42,592947.75
2011-01-07,43,611796.61
2011-01-07,44,288320.37999999995
2011-01-07,45,680254.3499999997
2011-01-07,5,286347.26000000007
2011-01-07,6,1350441.68
2011-01-07,7,661163.9400000001
2011-01-07,8,873065.2300000002
2011-01-07,9,490981.77999999997
2011-01-14,1,1391013.9599999997
2011-01-14,10,1710803.5899999996
2011-01-14,11,1194449.7799999996
2011-01-14,12,812011.8000000003
2011-01-14,13,1682316.3099999996
2011-01-14,14,1699095.9
2011-01-14,15,479424.2
2011-01-14,16,470365.58999999997
2011-01-14,17,758510.3600000001
2011-01-14,18,777175.2800000001
2011-01-14,19,1181204.53
2011-01-14,2,1744193.5799999996
2011-01-14,20,1884345.01
2011-01-14,21,650789.13
2011-01-14,22,807535.52
2011-01-14,23,1016756.1000000002
2011-01-14,24,1167740.2
2011-01-14,25,572360.8300000001
2011-01-14,26,812323.2899999999
2011-01-14,27,1532308.6199999999
2011-01-14,28,1098286.6099999999
2011-01-14,29,426905.26000000007
2011-01-14,3,381061.1
2011-01-14,30,465408.72000000003
2011-01-14,31,1350730.3099999998
2011-01-14,32,1028206.5100000002
2011-01-14,33,259527.75
2011-01-14,34,898610.3299999998
2011-01-14,35,687670.78
2011-01-14,36,410497.73000000004
2011-01-14,37,525616.9
2011-01-14,38,356138.79
2011-01-14,39,1193199.3900000001
2011-01-14,4,1865502.4600000002
2011-01-14,40,771315.62
2011-01-14,41,1052609.1600000001
2011-01-14,42,613899.1499999999
2011-01-14,43,614940.0700000001
2011-01-14,44,292859.36
2011-01-14,45,654018.95
2011-01-14,5,260636.70999999996
2011-01-14,6,1306194.5500000007
2011-01-14,7,547384.8999999999
2011-01-14,8,809646.6599999999
2011-01-14,9,458086.68999999994
2011-01-21,1,1327405.4200000002
2011-01-21,10,1677556.18
2011-01-21,11,1187776.19
2011-01-21,12,802105.5000000001
2011-01-21,13,1770177.37
2011-01-21,14,1743188.8699999994
2011-01-21,15,487311.02999999997
2011-01-21,16,462888.13
2011-01-21,17,755804.37
2011-01-21,18,891148.5500000003
2011-01-21,19,1212967.8399999999
2011-01-21,2,1751384.9000000001
2011-01-21,20,1781805.6600000006
2011-01-21,21,663941.7299999997
2011-01-21,22,855001.02
2011-01-21,23,1110706.06
2011-01-21,24,1107170.39
2011-01-21,25,568093.57
2011-01-21,26,809833.21
2011-01-21,27,1517029.9
2011-01-21,28,1079669.1100000003
2011-01-21,29,445134.15
2011-01-21,3,350876.70000000007
2011-01-21,30,439132.62000000005
2011-01-21,31,1344167.13
2011-01-21,32,1078348.9100000001
2011-01-21,33,244856.44
2011-01-21,34,891025.3899999997
2011-01-21,35,659902.07
2011-01-21,36,399191.05
2011-01-21,37,526486.82
2011-01-21,38,341098.07999999996
2011-01-21,39,1243370.7399999995
2011-01-21,4,1886393.9400000004
2011-01-21,40,764014.75
2011-01-21,41,1088025.8000000003
2011-01-21,42,533414.62
2011-01-21,43,601004.7900000002
2011-01-21,44,276157.8
2011-01-21,45,644285.3300000002
2011-01-21,5,275313.34
2011-01-21,6,1261253.1800000002
2011-01-21,7,521539.4599999999
2011-01-21,8,822668.2300000002
2011-01-21,9,454021.6899999999
2011-01-28,1,1316899.31
2011-01-28,10,1715769.0499999996
2011-01-28,11,1100418.6899999997
2011-01-28,12,873119.0600000003
2011-01-28,13,1633663.1200000006
2011-01-28,14,1613718.38
2011-01-28,15,481119.5999999999
2011-01-28,16,448391.99000000017
2011-01-28,17,736335.69
2011-01-28,18,849540.8500000004
2011-01-28,19,1284185.4899999995
2011-01-28,2,1695371.6800000004
2011-01-28,20,1761506.6800000004
2011-01-28,21,649878.2899999998
2011-01-28,22,799369.15
2011-01-28,23,1083657.6099999999
2011-01-28,24,1126921.34
2011-01-28,25,600448.6900000002
2011-01-28,26,817485.14
2011-01-28,27,1421111.55
2011-01-28,28,1127859.6899999997
2011-01-28,29,410426.96999999986
2011-01-28,3,364866.24
2011-01-28,30,425989.04000000004
2011-01-28,31,1254955.6800000002
2011-01-28,32,1006814.8499999996
2011-01-28,33,231155.89999999997
2011-01-28,34,836717.75
2011-01-28,35,633289.7799999999
2011-01-28,36,372174.12000000005
2011-01-28,37,513672.36000000004
2011-01-28,38,357557.16000000003
2011-01-28,39,1158698.44
2011-01-28,4,1814240.8499999999
2011-01-28,40,775910.4300000003
2011-01-28,41,1026439.9299999999
2011-01-28,42,499081.79
2011-01-28,43,562558.27
2011-01-28,44,276011.4
2011-01-28,45,617207.5800000001
2011-01-28,5,279088.3900000001
2011-01-28,6,1287034.6999999993
2011-01-28,7,513372.17000000004
2011-01-28,8,782256.6600000001
2011-01-28,9,463561.47999999986
2011-02-04,1,1606629.5799999998
2011-02-04,10,1968045.9099999992
2011-02-04,11,1422546.05
2011-02-04,12,1046068.1700000003
2011-02-04,13,1848186.5799999996
2011-02-04,14,1995891.87
2011-02-04,15,556550.85
2011-02-04,16,479263.15
2011-02-04,17,816603.0500000002
2011-02-04,18,1055841.24
2011-02-04,19,1370562.1099999994
2011-02-04,2,1929346.2299999997
2011-02-04,20,2351143.07
2011-02-04,21,596218.24
2011-02-04,22,946060.9799999996
2011-02-04,23,1159438.53
2011-02-04,24,1225182.04
2011-02-04,25,639830.4500000001
2011-02-04,26,911807.0200000001
2011-02-04,27,1628100.7900000005
2011-02-04,28,1564897.32
2011-02-04,29,504126.88999999996
2011-02-04,3,438516.53000000014
2011-02-04,30,490970.95000000007
2011-02-04,31,1443206.46
2011-02-04,32,1070457.7999999996
2011-02-04,33,234218.02999999997
2011-02-04,34,971932.8700000002
2011-02-04,35,747577.05
2011-02-04,36,417521.69999999995
2011-02-04,37,583835.1799999999
2011-02-04,38,402341.76
2011-02-04,39,1343773.94
2011-02-04,4,2119086.0400000005
2011-02-04,40,904261.6500000001
2011-02-04,41,1179420.5000000005
2011-02-04,42,586886.1599999999
2011-02-04,43,651521.77
2011-02-04,44,293953.07999999996
2011-02-04,45,759442.33
2011-02-04,5,329613.19999999995
2011-02-04,6,1514999.17
2011-02-04,7,558027.7699999999
2011-02-04,8,944594.7800000001
2011-02-04,9,544612.2800000001
2011-02-11,1,1649614.9300000002
2011-02-11,10,2115408.3100000005
2011-02-11,11,1419236.9000000001
2011-02-11,12,1086421.5699999996
2011-02-11,13,1944438.8999999994
2011-02-11,14,1980405.0299999998
2011-02-11,15,582864.3500000002
2011-02-11,16,466806.8899999999
2011-02-11,17,813211.46
2011-02-11,18,1122053.58
2011-02-11,19,1430851.11
2011-02-11,2,2168041.61
2011-02-11,20,2211388.1400000006
2011-02-11,21,771908.5099999999
2011-02-11,22,1009206.3300000003
2011-02-11,23,1249786.4000000004
2011-02-11,24,1341240.6199999999
2011-02-11,25,615666.78
2011-02-11,26,1010711.0800000001
2011-02-11,27,1636224.77
2011-02-11,28,1397301.3800000001
2011-02-11,29,550387.78
2011-02-11,3,430526.21
2011-02-11,30,470921.24000000005
2011-02-11,31,1539230.32
2011-02-11,32,1124357.2
2011-02-11,33,276198.74000000005
2011-02-11,34,1015654.6000000002
2011-02-11,35,859258.1700000004
2011-02-11,36,401501.20000000007
2011-02-11,37,522514.31999999995
2011-02-11,38,377672.46
2011-02-11,39,1227893.8900000001
2011-02-11,4,2187847.29
2011-02-11,40,931939.5199999998
2011-02-11,41,1150003.3600000003
2011-02-11,42,628063.88
2011-02-11,43,635650.9800000001
2011-02-11,44,307486.7299999999
2011-02-11,45,766456.0
2011-02-11,5,311590.5399999999
2011-02-11,6,1486920.1699999995
2011-02-11,7,559903.13
2011-02-11,8,996147.3900000001
2011-02-11,9,555279.02
2011-02-18,1,1686842.7799999996
2011-02-18,10,2106934.55
2011-02-18,11,1554747.1500000004
2011-02-18,12,1128485.1000000003
2011-02-18,13,2003480.5900000003
2011-02-18,14,2019031.6700000002
2011-02-18,15,649993.4999999999
2011-02-18,16,491179.79
2011-02-18,17,860962.9099999999
2011-02-18,18,1095058.5699999998
2011-02-18,19,1457270.1599999997
2011-02-18,2,2080884.82
2011-02-18,20,2258616.2399999998
2011-02-18,21,884701.9199999999
2011-02-18,22,975964.8600000002
2011-02-18,23,1369971.57
2011-02-18,24,1360150.1200000003
2011-02-18,25,634637.0299999999
2011-02-18,26,981978.0200000001
2011-02-18,27,1709365.1900000006
2011-02-18,28,1514828.82
2011-02-18,29,542529.21
2011-02-18,3,432782.1
2011-02-18,30,417070.50999999995
2011-02-18,31,1539063.9099999997
2011-02-18,32,1183528.58
2011-02-18,33,252349.6
2011-02-18,34,1062629.2999999996
2011-02-18,35,865305.88
2011-02-18,36,427175.0299999999
2011-02-18,37,536840.6900000001
2011-02-18,38,364606.7
2011-02-18,39,1335233.7399999998
2011-02-18,4,2316495.56
2011-02-18,40,968694.4499999997
2011-02-18,41,1203399.64
2011-02-18,42,556485.1000000001
